-1.049059874110203593e-02,-3.046571906972682098e-01,5.917761750562077205e-01,5.403930184082372801e-01,6.539698597574880035e-01,4.498963652164119087e-01,-3.054395112085905306e-01,-1.349782894645383258e-01,-2.809271232526425188e-01,3.295591437449279404e+00,-6.758612324708358488e-01,-3.147232099193714827e+00,0.000000000000000000e+00
9.641988869082120939e-01,2.238006745624768090e+00,-7.678667991780783186e-01,5.287325261970080015e-02,4.326260039661215112e-02,-5.987687372918010231e-01,-4.589289092745570398e-01,-2.171933080769289370e-01,-3.348404140959461150e-01,6.970005621491564440e+00,-6.746511586234530400e-01,-3.147242099803933879e+00,0.000000000000000000e+00
1.507772061374243577e+00,5.986574971986468041e-01,1.984481166949284558e+00,2.430138397856004939e+00,2.448709357140376852e+00,2.466561562443106759e+00,3.990163382750266247e-02,7.899781722140902795e-01,1.201473581553875875e-01,-1.481786744939380673e-01,-4.723888151249600043e-01,-7.291245508381608564e-01,0.000000000000000000e+00
1.507772061374243577e+00,3.174773458751645183e+00,3.862635784127605998e+00,3.143821972200773196e+00,2.592038101653126425e+00,2.627891578022569341e+00,1.550186823769776068e-01,2.144150834333685918e+00,2.675253320687357217e+00,-1.441984316506207120e-01,-4.244458893038586256e-01,-7.448855125422765289e-01,0.000000000000000000e+00
1.189122614084050511e+00,1.803080414595016778e+00,1.293328988359845777e+00,5.403930184082372801e-01,-6.268386341639844983e-02,2.708556585812301076e+00,4.299192427708748987e+00,1.056363982637329030e-01,-3.194294734189788154e-01,-1.195469276084665383e-01,-5.985065117311154648e-01,-5.607442765918438932e-01,0.000000000000000000e+00
3.643922804956359895e-01,-4.384852928320149279e-01,6.970726009271719370e-01,1.684703104619066638e-01,-1.935418470857625806e-01,3.111891625381809856e+00,4.721288272390156138e+00,1.372083254939137631e-01,-4.735888832408160498e-01,-1.338578007461227459e-01,-6.492696096593405519e-01,-5.482035113780361346e-01,0.000000000000000000e+00
1.282838333588064428e+00,1.133959905132183588e+00,6.585102476022181017e-01,6.861419171877431999e-01,4.358565526249826294e-01,2.220526288249829339e+00,3.025244424618490413e+00,6.812215334341672479e-01,3.324803188649074759e-01,-1.481786744939380673e-01,-5.102611263649496909e-01,-5.345826802606468142e-01,0.000000000000000000e+00
-2.354143259169403091e-01,-4.050232669956031484e-01,1.136669977327151998e-01,2.237536858189197175e-01,-1.686203266192700112e-01,-3.410368214282882837e-02,-2.286948121756071928e-01,5.161675031632197985e+00,-4.168254184241603211e-01,-1.362479465741450180e-01,-6.694108388215638250e-01,-5.604642595057302001e-01,0.000000000000000000e+00
3.194725016718882316e+00,5.317434461312733340e-01,3.093738861049528666e+00,1.238995671979059576e+00,1.102657234255744800e+00,4.656132564690267095e-02,1.110487185153919976e+00,-2.854274732627142264e-01,5.847359361621986412e-02,-1.306776067155324961e-01,-6.383889456432040310e-01,-3.290261800717069959e-03,0.000000000000000000e+00
-1.042063182451161141e-01,-1.373770633315598566e-01,3.114560131698531187e+00,-1.230374877076978735e-01,-8.137500376626788379e-02,5.305613730061433664e-01,1.152689769193428804e+00,-1.930318331994765602e-01,-5.377027967255906260e-01,-1.274974126849422185e-01,-6.053569297927455795e-01,1.167270614296713888e-01,0.000000000000000000e+00
2.857334425649954657e+00,3.342053586117353259e+00,-5.382927890827367001e-01,-1.984220903562442795e-01,-1.000661441161373177e-01,-5.181037295020695099e-01,1.147362159051432684e-01,2.698564226688011658e-01,5.506338545863007777e-02,5.761101863630420539e+00,-6.734410847760702312e-01,-3.147242099803933879e+00,0.000000000000000000e+00
-3.291400460312952081e-01,-4.384852928320149279e-01,-6.527697752110419582e-01,-6.205978665314082487e-01,-4.178855343348910067e-01,-5.987687372918010231e-01,-4.205565597580654402e-01,-7.331248018384215470e-01,-3.257598598229504150e-01,5.244140322676638100e+00,-6.730410603637122513e-01,-3.147252100414151599e+00,0.000000000000000000e+00
1.151630325916240372e+00,1.067045854064810229e+00,-5.064608464911062313e-01,-1.531893286449978742e-01,3.049885683454794938e-01,-4.374387217123380522e-01,-1.519501131426239104e-01,-3.600320273131258353e-01,-5.432329145549617821e-02,2.508223398403892190e+00,-6.742511342110950601e-01,-3.147242099803933879e+00,0.000000000000000000e+00
5.143414319461947493e-01,1.702704337691231640e+00,-5.768651430179925210e-01,1.113348000491086953e+00,7.661367030769827835e-01,-5.181037295020695099e-01,-4.205565597580654402e-01,3.208215787545991127e+00,6.075230853804372444e+00,2.574460735587077997e-01,-6.802915028377002349e-01,-3.147202097363060336e+00,0.000000000000000000e+00
6.455494396180189165e-01,1.869994465662390359e+00,-3.589318433143122156e-01,-3.391506826181631684e-01,-2.807871699387647357e-01,-4.374387217123380522e-01,-3.054395112085905306e-01,-8.866546241260049588e-02,-4.327063877914699708e-01,4.568119077142546836e+00,-6.750511830358110199e-01,-3.147232099193714827e+00,0.000000000000000000e+00
8.322512076291203875e-02,-2.042911143989332157e-01,-6.478794767733079274e-01,-1.883714767104776033e-01,-2.807871699387647357e-01,-4.374387217123380522e-01,-3.875318216082331707e-02,4.660884011644012004e-01,1.294379252474723574e-01,1.283418670389797178e+00,-6.754612080584778688e-01,-3.147232099193714827e+00,0.000000000000000000e+00
-1.979320383594710409e-01,-2.712051654663065747e-01,-2.615959032438312515e-01,5.403930184082372801e-01,2.800670478789869522e-01,-2.761087061328750258e-01,-3.821842102415737852e-01,5.850727093110402954e+00,9.666500063280263788e+00,1.561775653557877730e+00,-6.746511586234530400e-01,-3.147242099803933879e+00,0.000000000000000000e+00
-2.541654703060157727e-01,-3.381092159282297893e-01,-5.058508092626772257e-01,-6.356787873053546534e-01,-4.365866752948995289e-01,-5.987687372918010231e-01,-3.821842102415737852e-01,-8.068193003367436500e-01,-3.498013273034367709e-01,3.836414434242648497e+00,-6.726410359513542714e-01,-3.147252100414151599e+00,0.000000000000000000e+00
3.643922804956359895e-01,1.435058134027188625e+00,-7.672467613393473274e-01,-8.517919822158200871e-01,-6.858518830105205799e-01,-6.794337450815326473e-01,-4.973012587910486948e-01,-8.041491373432504419e-01,-5.798153672581728424e-01,2.802491352335083175e+00,-6.722310109286873114e-01,-3.147252100414151599e+00,0.000000000000000000e+00
1.207174089307221643e-01,3.310112935346035123e-01,2.307146900585946986e-02,1.058064625134073955e+00,1.928217250259847693e-01,-5.181037295020695099e-01,-1.135777636261322832e-01,1.830731702438257225e+00,3.511094340051569951e+00,6.333746801950010052e+00,-6.762612568831938287e-01,-3.147232099193714827e+00,0.000000000000000000e+00
-1.979320383594710409e-01,-2.377431396298947952e-01,-4.703486426901704598e-01,-3.291000689723964645e-01,-3.119490711320194731e-01,-6.794337450815326473e-01,-4.973012587910486948e-01,1.825210914995994416e-01,-3.350804287463337028e-01,2.667283102984201459e+00,-6.730410603637122513e-01,-3.147252100414151599e+00,0.000000000000000000e+00
