-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-3.281123000393947109e+00,-3.102761120843372744e+00,-2.618619189598683672e+00,-1.663659169457216702e+00,-1.598961537477279649e+00,-1.620363871390075428e+00,-1.687172012201608950e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.781443142990751127e+00,-2.699652893924925579e+00,-2.618619189598683672e+00,-1.625924653216472393e+00,-1.562917220478036162e+00,-1.602111687655171979e+00,-1.640476419617915571e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.989648084174445053e+00,-2.901207007384149605e+00,-2.140412383271484309e+00,-1.647347217167618449e+00,-1.585439918003645587e+00,-1.606672233289756058e+00,-1.615323407121023402e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.573248203005115364e+00,-2.598880837793573928e+00,-2.020858181392673814e+00,-1.606552334648139180e+00,-1.551645870517395887e+00,-1.565617321381932658e+00,-1.626104698362236034e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.031933358084015762e+00,-1.994208496219384674e+00,-1.303532970119809065e+00,-1.472966346461650700e+00,-1.443512919519665427e+00,-1.378574943184583734e+00,-1.500369639471211602e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.781443142990751127e+00,-2.649266865859249975e+00,-2.379520787029106188e+00,-1.612673067205609323e+00,-1.544895061978414530e+00,-1.588430050751419964e+00,-1.608142547092089814e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.989648084174445053e+00,-3.001989064712020649e+00,-2.857727593356305551e+00,-1.651417704342275972e+00,-1.589950458227468832e+00,-1.624924417024659284e+00,-1.679991152172674918e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.739808155472847062e+00,-2.750038921990601626e+00,-2.379520787029106188e+00,-1.623884409030649012e+00,-1.558406680254212917e+00,-1.602111687655171979e+00,-1.647657279646849160e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-3.031283071692349118e+00,-3.001989064712020649e+00,-2.738173391477494611e+00,-1.650397582249364170e+00,-1.585439918003645587e+00,-1.602111687655171979e+00,-1.672800290945929635e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.489968226771249071e+00,-2.397316723137831396e+00,-1.662195575756241439e+00,-1.574938550964865236e+00,-1.511101014492164829e+00,-1.529122955108692894e+00,-1.600961687063156003e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.240138299267709687e+00,-2.145376581612931766e+00,-2.020858181392673814e+00,-1.542314646385668953e+00,-1.490818585281713515e+00,-1.492628588835453574e+00,-1.565037384522863340e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.073578346799977989e+00,-2.094990553547255718e+00,-2.020858181392673814e+00,-1.501519763866189461e+00,-1.448013458545652998e+00,-1.456134222562214031e+00,-1.529113081982570455e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-1.740458441864513928e+00,-1.742258353497965873e+00,-1.542641373877430500e+00,-1.428100976767513686e+00,-1.389436442822964635e+00,-1.392266581284903104e+00,-1.424930604376159371e+00,0.000000000000000000e+00
1.316677159920189855e+00,-6.748338290750631741e-01,-6.880178825451706004e-01,-2.989648084174445053e+00,-2.850820979318473558e+00,-2.379520787029106188e+00,-1.640206362517236505e+00,-1.576428838753834771e+00,-1.606672233289756058e+00,-1.658438570888061792e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.281773286785613308e+00,-2.296544667006479301e+00,-1.781749777635052157e+00,-1.525992692899081460e+00,-1.463785347532281067e+00,-1.478936950735134426e+00,-1.561436953310584519e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.198493310551747904e+00,-2.044594524285060722e+00,-1.662195575756241439e+00,-1.492348666226973375e+00,-1.432241569559025152e+00,-1.474376405100550125e+00,-1.496779209456744697e+00,0.000000000000000000e+00
1.316677159920189855e+00,-6.748338290750631741e-01,-6.880178825451706004e-01,-2.323418275501575980e+00,-2.296544667006479301e+00,-1.781749777635052157e+00,-1.560666842861090586e+00,-1.508840743781335370e+00,-1.524562409474109037e+00,-1.572218244551797151e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.906368107940579204e+00,-2.850820979318473558e+00,-2.140412383271484309e+00,-1.642246606703059886e+00,-1.583189648490651802e+00,-1.615803325755491127e+00,-1.658438570888061792e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.240138299267709687e+00,-2.195762609678607813e+00,-1.542641373877430500e+00,-1.513761228981129969e+00,-1.463785347532281067e+00,-1.460694768196798110e+00,-1.536293942011504488e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.573248203005115364e+00,-2.548484808531378487e+00,-1.901303979513863318e+00,-1.583099527708158982e+00,-1.524612632767963216e+00,-1.497189134470037430e+00,-1.608142547092089814e+00,0.000000000000000000e+00
-7.594876181042091723e-01,-6.748338290750631741e-01,1.453450593901310484e+00,-2.365053263019479601e+00,-2.346930695072155348e+00,-2.020858181392673814e+00,-1.546395134757315937e+00,-1.506590474268341584e+00,-1.520001863839524958e+00,-1.565037384522863340e+00,0.000000000000000000e+00
