-9.531582572465892300e-02,1.168321261572088154e+00,1.390474904586828542e+00,-7.658367817441313896e-01,-9.116556024188945395e-01,-9.209661492758681733e-01,3.006583730197173177e-01,4.367889234831424106e-01,0.000000000000000000e+00
2.532254504138950479e-01,1.500111503572514104e+00,8.789636637202191682e-01,-2.242137351222617536e-01,-4.377066782221102348e-01,-9.792197041868390128e-01,-2.769068723379451424e-01,1.324673504419594749e+00,0.000000000000000000e+00
5.429831382033607490e-01,-1.445908228454296784e+00,-1.129669014767685553e+00,-6.077971391036578463e-01,-9.572783866902003780e-01,-7.057330147189734282e-01,9.410574527510432441e-01,1.324673504419594749e+00,0.000000000000000000e+00
-1.317580436891246709e+00,1.503071684168473032e+00,-1.632019696147436916e+00,-5.933367512014268291e-02,-9.532181389010399020e-01,-6.648505198732997945e-01,-5.825155218087051390e-01,-1.338980238389762212e+00,0.000000000000000000e+00
1.493641169585517625e+00,-1.648180568771402399e+00,6.294784262544472764e-01,-9.236664115708702605e-01,-9.765095603319631223e-01,-8.629626096220260889e-01,-7.311145899223876476e-01,4.367889234831424106e-01,0.000000000000000000e+00
9.677090649107057407e-01,-1.679252464418848678e+00,1.006761293258536666e-01,-1.362893210581792136e+00,-4.467572305600172600e-01,-7.433153081705490273e-01,4.104253021527568684e-02,1.324673504419594749e+00,0.000000000000000000e+00
-1.122368586417492736e-01,5.599641466620627339e-01,-1.047353987326279157e+00,-1.484510630954556820e+00,-9.312567986424280519e-01,-5.791452897296055502e-01,7.195039326628460685e-01,-4.510956574533099284e-01,0.000000000000000000e+00
6.765012886029312389e-01,-9.524181213996195661e-01,6.698108895846857092e-01,-3.670278870261288722e-03,-7.794575346235432800e-01,-4.113550503654394563e-01,1.453728738017872946e+00,4.367889234831424106e-01,0.000000000000000000e+00
6.659405780234636807e-02,-1.152080302475018359e+00,1.225074626880928164e-01,-1.727165436309770818e+00,-9.702691794934504843e-01,-1.246975571520376330e-01,-1.262776803379258572e-01,1.324673504419594749e+00,0.000000000000000000e+00
1.373783853089461049e+00,-4.379367336999505089e-01,1.357502890800615925e+00,-1.534194156733018899e-01,6.903424720782015689e-02,-7.167336860326330994e-01,-6.803914945948018600e-01,1.324673504419594749e+00,0.000000000000000000e+00
1.199823233944788070e+00,3.168393139987008000e-01,5.188816714889856740e-01,-1.255206640186764755e+00,-9.861401480683217313e-01,-6.447392925898728366e-01,5.349326693809210997e-01,1.324673504419594749e+00,0.000000000000000000e+00
-1.640600221029562822e-01,-7.395951374043497895e-01,-8.596325221212441914e-01,-1.350552457622332225e+00,-8.770434901078490997e-01,-9.398573021045074638e-01,1.018662419231575744e-01,-4.510956574533099284e-01,0.000000000000000000e+00
1.515152482708840065e+00,9.443275960711224881e-01,-1.218334430062972817e+00,-7.215440792664590264e-01,-8.966246851107462223e-01,-8.953045832841856067e-01,8.959446997891467035e-01,1.324673504419594749e+00,0.000000000000000000e+00
1.031502959105811579e+00,3.620620729680448235e-01,-1.687773101321272451e+00,-1.552714792367454688e+00,-9.089654382433178803e-01,-8.721431698637893692e-01,4.404069010377938409e-01,-4.510956574533099284e-01,0.000000000000000000e+00
