-1.800487392572001077e+00,4.765907876370909513e-01,1.541009823684250102e-01,-5.090880395232951772e-01,-7.944014326185737385e-03,5.657272735670491048e-01,-7.272929534438190569e-01,-2.162378852642220295e+00,8.577629526912106117e-01,0.000000000000000000e+00
-1.790352058723520656e+00,5.425455083484298502e-01,1.999050969178766402e-01,-4.198610643921587560e-01,6.202282518501440328e-02,7.013988680532587949e-01,-6.903635094491712421e-01,-2.162378852642220295e+00,7.113158566570730867e-01,0.000000000000000000e+00
-1.800487392572001077e+00,5.095681479927604007e-01,1.082968678189734218e-01,-3.752475768265905454e-01,6.202282518501440328e-02,8.822943273682049004e-01,-7.272929534438190569e-01,-2.078164503039602984e+00,6.527350171899777287e-01,0.000000000000000000e+00
-1.812103505699430794e+00,4.655949990961683604e-01,-1.207337101957703246e-01,-3.529458356775321271e-01,-3.418783243542039552e-02,8.822943273682049004e-01,-8.380812854277623902e-01,-2.288705379680672003e+00,7.698966961241685558e-01,0.000000000000000000e+00
-1.149564836289225900e+00,4.765907876370909513e-01,9.327909402440738296e-01,-1.133646849638896059e+00,2.107111137558631553e-01,1.040577854268782909e+00,-1.059657949395648835e+00,-1.236011001744377058e+00,-8.116959220825898935e-01,0.000000000000000000e+00
-1.753992924266088549e+00,5.095681479927604007e-01,4.747397894820720166e-01,-1.745018906827106586e-01,2.704440806344201448e-02,1.040577854268782909e+00,-6.165046214598758345e-01,-2.162378852642220295e+00,8.870483697911574206e-01,0.000000000000000000e+00
-1.098798119658238148e+00,4.985723594518378654e-01,1.024409174610462880e+00,-1.111345108489837585e+00,9.701124757464216208e-02,1.017965921854414590e+00,-8.750107294224100940e-01,-1.151796652141759525e+00,-5.773925747486120530e-01,0.000000000000000000e+00
-1.088572738421172970e+00,5.095681479927604007e-01,8.869868256946221718e-01,-1.066731620924269430e+00,1.232450604158214502e-01,9.275181921969415377e-01,-8.565510100590599807e-01,-1.151796652141759525e+00,-4.895263181815698861e-01,0.000000000000000000e+00
-1.905092442311255851e+00,4.436134272814214463e-01,4.747397894820720166e-01,-7.098337256671749529e-01,-7.791085383738587111e-02,3.169960170089980434e-01,-1.096597398658244238e+00,-2.288705379680672003e+00,7.698966961241685558e-01,0.000000000000000000e+00
-1.862970274984401486e+00,6.524733779563609559e-01,3.373174405662314745e-01,-2.414171193973372875e-01,7.952203901385596074e-02,3.622198818377346252e-01,-3.764582328606917994e-01,-1.404439700949611902e+00,1.062780882925241421e+00,0.000000000000000000e+00
-1.114696486376141049e+00,5.095681479927604007e-01,1.116017403709365974e+00,-1.111345108489837585e+00,2.544441404258839801e-01,1.063189786683151006e+00,-9.673393420430030920e-01,-1.278123179180211233e+00,-7.238296655155477266e-01,0.000000000000000000e+00
-1.300674359599791163e+00,7.953786079199615111e-01,4.289356749326203588e-01,-9.552029046440744242e-01,-9.541006766622743551e-02,8.370704625394683740e-01,-1.355103506620778386e+00,-1.572868400154846968e+00,1.841183172548203073e-01,0.000000000000000000e+00
-1.103080373248711776e+00,5.205639365336829361e-01,1.161821518258817632e+00,-1.155948590787954533e+00,2.194557180362562421e-01,9.953539894400462718e-01,-8.750107294224100940e-01,-1.109684474705925128e+00,-6.359634089485055597e-01,0.000000000000000000e+00
-1.062438985200806263e+00,6.194960176006913954e-01,7.495744820462673097e-01,-1.089033362073327904e+00,1.582334828054492160e-01,1.108413651511887865e+00,-8.380812854277623902e-01,-1.193908829577593700e+00,-2.552129655803902497e-01,0.000000000000000000e+00
-1.790352058723520656e+00,6.634691664972836023e-01,4.747397894820720166e-01,-2.414171193973372875e-01,1.232450604158214502e-01,6.787869356388904762e-01,-1.918010076195055258e-01,-1.657082749757464279e+00,1.267798813159272564e+00,0.000000000000000000e+00
-1.108933453506718791e+00,4.875865761780134866e-01,1.024409174610462880e+00,-1.133646849638896059e+00,1.494888785250560737e-01,9.953539894400462718e-01,-9.488696174117055016e-01,-1.193908829577593700e+00,-5.773925747486120530e-01,0.000000000000000000e+00
-1.812103505699430794e+00,6.085002290597689711e-01,4.289356749326203588e-01,-2.637288658138470798e-01,7.076742946540749701e-02,5.657272735670491048e-01,-3.210590642347464496e-01,-1.699194927193298454e+00,1.121361722392336890e+00,0.000000000000000000e+00
